PLAYER_NAME,PER,TS%,USG%,WS,WS/48,OBPM,DBPM,BPM,VORP,Player-additional,SEASON
Travis Best,10.1,0.445,12.9,0.7,0.044,-2.8,-0.2,-3.0,-0.2,besttr01,2003-04
Mickaël Piétrus,12.9,0.528,18.7,1.5,0.095,-1.0,0.4,-0.6,0.3,pietrmi01,2003-04
Marcus Fizer,13.4,0.447,27.5,0.5,0.033,-2.7,-1.7,-4.5,-0.5,fizerma01,2003-04
Linton Johnson,9.6,0.394,15.6,0.4,0.023,-4.4,1.1,-3.3,-0.2,johnsli01,2003-04
Michael Ruffin,7.0,0.344,11.2,0.2,0.014,-4.2,0.6,-3.5,-0.3,ruffimi01,2003-04
Luke Walton,12.7,0.505,13.3,1.6,0.103,-0.4,1.3,0.9,0.5,waltolu01,2003-04
DeSagana Diop,10.4,0.404,11.3,1.0,0.063,-3.8,1.7,-2.1,0.0,diopde01,2003-04
Jamal Mashburn,14.7,0.457,29.4,0.7,0.048,0.2,-1.7,-1.5,0.1,mashbja01,2003-04
Matt Barnes,10.6,0.519,12.8,0.7,0.045,-1.4,-0.7,-2.2,0.0,barnema02,2003-04
Eduardo Nájera,11.5,0.483,12.8,1.1,0.074,-1.8,0.5,-1.3,0.1,najered01,2003-04
Frank Williams,10.7,0.478,19.0,0.3,0.023,-2.0,-0.9,-2.9,-0.2,willifr02,2003-04
Daniel Santiago,11.2,0.536,15.0,1.2,0.083,-2.4,0.5,-1.9,0.0,santida01,2003-04
Dajuan Wagner,8.6,0.439,23.3,-0.1,-0.008,-3.6,-1.2,-4.9,-0.5,wagneda02,2003-04
Greg Buckner,7.4,0.439,14.8,0.3,0.024,-3.8,0.3,-3.5,-0.3,buckngr01,2003-04
Eric Piatkowski,8.7,0.507,15.4,0.9,0.061,-1.1,0.2,-0.8,0.2,piatker01,2003-04
Scot Pollard,8.3,0.43,10.1,1.4,0.098,-4.4,1.0,-3.4,-0.2,pollasc01,2003-04
Rasual Butler,14.0,0.586,20.0,1.6,0.113,0.8,-0.7,0.1,0.4,butlera01,2003-04
Qyntel Woods,9.4,0.425,22.2,-0.2,-0.012,-4.1,-0.8,-4.8,-0.5,woodsqy01,2003-04
Zaza Pachulia,10.8,0.452,16.9,0.3,0.023,-3.3,-2.5,-5.8,-0.6,pachuza01,2003-04
Lindsey Hunter,9.0,0.399,12.8,0.9,0.067,-3.4,3.1,-0.2,0.3,hunteli01,2003-04
Jason Hart,12.3,0.497,14.5,1.9,0.139,-2.8,3.0,0.2,0.4,hartja01,2003-04
Avery Johnson,11.7,0.454,20.6,0.2,0.016,-2.1,-0.7,-2.8,-0.1,johnsav01,2003-04
Amal McCaskill,7.3,0.438,11.4,0.6,0.047,-4.4,0.4,-4.0,-0.3,mccasam01,2003-04
Devin Brown,13.1,0.512,19.7,1.7,0.133,-1.9,0.6,-1.4,0.1,brownde02,2003-04
Danny Fortson,15.9,0.605,15.2,2.3,0.177,-1.7,-2.4,-4.0,-0.3,fortsda01,2003-04
Wally Szczerbiak,15.3,0.539,22.1,1.6,0.126,1.2,-0.6,0.6,0.4,szczewa02,2003-04
Malik Allen,10.5,0.449,18.3,0.7,0.051,-3.7,-0.1,-3.8,-0.3,allenma01,2003-04
Troy Murphy,16.8,0.501,23.6,1.3,0.104,-0.6,-1.0,-1.6,0.1,murphtr01,2003-04
Marc Jackson,13.2,0.498,18.1,1.3,0.1,-0.9,-1.2,-2.2,0.0,jacksma02,2003-04
Sean Rooks,6.8,0.421,14.5,0.2,0.014,-5.4,-0.6,-6.1,-0.6,rooksse01,2003-04
Sean Rooks,5.0,0.398,16.2,-0.1,-0.011,-6.9,-0.5,-7.4,-0.4,rooksse01,2003-04
Sean Rooks,9.0,0.457,12.3,0.2,0.044,-3.7,-0.8,-4.5,-0.2,rooksse01,2003-04
Ansu Sesay,13.0,0.504,17.6,0.8,0.065,-1.5,-1.0,-2.5,-0.1,sesayan01,2003-04
Mark Jackson,8.9,0.44,14.1,0.4,0.034,-3.2,-0.3,-3.5,-0.2,jacksma01,2003-04
Adonal Foyle,13.0,0.471,13.4,1.1,0.093,-2.3,1.2,-1.1,0.1,foylead01,2003-04
Erick Strickland,14.0,0.529,21.6,0.8,0.069,-0.1,0.0,-0.1,0.3,stricer01,2003-04
Žarko Čabarkapa,8.4,0.461,21.7,-0.4,-0.037,-4.2,-1.4,-5.7,-0.5,cabarza01,2003-04
Mitchell Butler,9.3,0.498,12.7,0.5,0.048,-2.5,0.2,-2.3,0.0,butlemi02,2003-04
Scott Padgett,15.6,0.552,17.7,1.9,0.17,1.0,0.6,1.7,0.5,padgesc01,2003-04
Jason Collier,14.6,0.558,19.5,1.2,0.105,-1.7,-1.9,-3.6,-0.2,collija02,2003-04
Jake Tsakalidis,12.5,0.532,15.5,1.2,0.105,-2.4,0.2,-2.2,0.0,tsakaja01,2003-04
Scott Williams,14.4,0.5,18.1,1.1,0.104,-2.1,-0.3,-2.5,-0.1,willisc01,2003-04
Scott Williams,19.3,0.548,19.1,1.0,0.172,0.4,0.3,0.7,0.2,willisc01,2003-04
Scott Williams,9.3,0.444,17.0,0.2,0.033,-4.7,-1.0,-5.7,-0.2,willisc01,2003-04
Lamond Murray,8.9,0.428,25.1,-0.3,-0.031,-3.6,-0.2,-3.8,-0.2,murrala01,2003-04
Boštjan Nachbar,8.3,0.477,15.5,0.8,0.071,-3.0,1.8,-1.2,0.1,nachbbo01,2003-04
Ron Mercer,9.3,0.446,21.9,0.4,0.04,-3.9,0.3,-3.6,-0.2,mercero01,2003-04
Melvin Ely,11.1,0.458,16.6,0.4,0.039,-1.9,-1.5,-3.3,-0.2,elyme01,2003-04
Tony Delk,13.2,0.484,19.0,0.8,0.08,-0.7,0.4,-0.3,0.2,delkto01,2003-04
Travis Hansen,7.2,0.433,14.1,0.2,0.019,-3.8,-2.4,-6.2,-0.5,hansetr01,2003-04
Oliver Miller,12.9,0.549,13.3,1.4,0.13,-3.0,2.8,-0.2,0.2,milleol01,2003-04
Loren Woods,12.3,0.503,13.6,1.1,0.1,-1.6,-0.6,-2.2,0.0,woodslo01,2003-04
Troy Hudson,12.5,0.492,23.9,0.6,0.058,0.1,-2.1,-2.0,0.0,hudsotr01,2003-04
Mike Sweetney,17.2,0.544,18.6,1.4,0.138,0.0,-1.2,-1.2,0.1,sweetmi01,2003-04
Darvin Ham,8.3,0.531,11.7,0.9,0.087,-3.9,0.8,-3.1,-0.1,hamda01,2003-04
Jannero Pargo,11.5,0.491,24.3,0.1,0.006,-1.7,-1.7,-3.4,-0.2,pargoja01,2003-04
Jannero Pargo,1.6,0.438,20.0,-0.2,-0.162,-7.3,-3.0,-10.3,-0.1,pargoja01,2003-04
Jannero Pargo,5.6,0.31,23.2,-0.2,-0.112,-6.7,0.2,-6.4,-0.1,pargoja01,2003-04
Jannero Pargo,14.5,0.527,25.4,0.4,0.061,0.3,-1.9,-1.6,0.0,pargoja01,2003-04
Zoran Planinić,10.0,0.492,19.0,0.7,0.068,-3.3,-0.1,-3.4,-0.2,planizo01,2003-04
Zendon Hamilton,15.9,0.616,16.3,1.8,0.178,-1.0,-0.5,-1.5,0.1,hamilze01,2003-04
Richie Frahm,15.7,0.608,15.5,1.5,0.152,1.9,-0.6,1.4,0.4,frahmri01,2003-04
Vladimir Stepania,12.2,0.454,14.4,0.8,0.081,-2.3,-0.3,-2.6,-0.1,stepavl01,2003-04
J.R. Bremer,6.2,0.354,19.4,-0.5,-0.053,-4.3,-0.9,-5.2,-0.4,bremejr01,2003-04
J.R. Bremer,7.1,0.377,18.3,-0.2,-0.025,-3.9,-0.3,-4.2,-0.2,bremejr01,2003-04
J.R. Bremer,-3.5,0.19,30.0,-0.3,-0.34,-8.6,-6.9,-15.4,-0.1,bremejr01,2003-04
Brian Cook,14.0,0.505,17.3,1.1,0.122,-2.1,0.9,-1.1,0.1,cookbr01,2003-04
Brandon Armstrong,5.5,0.427,21.7,-0.3,-0.03,-5.5,-2.0,-7.5,-0.6,armstbr01,2003-04
Jason Kapono,10.2,0.519,16.8,0.5,0.056,-1.5,-1.1,-2.6,-0.1,kaponja01,2003-04
Samaki Walker,10.4,0.444,15.0,0.7,0.08,-3.0,-0.5,-3.5,-0.2,walkesa01,2003-04
Jérôme Moïso,12.3,0.506,14.6,0.8,0.09,-3.4,0.8,-2.6,-0.1,moisoje01,2003-04
Scottie Pippen,12.4,0.448,19.6,0.3,0.037,-1.4,0.8,-0.6,0.1,pippesc01,2003-04
Rick Brunson,13.1,0.497,16.5,0.6,0.075,-1.3,1.2,-0.1,0.2,brunsri01,2003-04
Rick Brunson,18.3,0.5,19.4,0.0,0.148,5.5,0.8,6.3,0.0,brunsri01,2003-04
Rick Brunson,12.9,0.497,16.4,0.6,0.073,-1.4,1.2,-0.2,0.2,brunsri01,2003-04
Brandon Hunter,12.6,0.463,17.6,0.6,0.066,-1.1,-1.3,-2.4,0.0,huntebr01,2003-04
Mikki Moore,13.3,0.568,16.1,1.0,0.122,-1.6,0.6,-1.0,0.1,mooremi01,2003-04
Mikki Moore,-3.5,0.2,23.5,0.0,-0.202,-10.7,-6.8,-17.5,0.0,mooremi01,2003-04
Mikki Moore,13.7,0.585,15.9,1.0,0.131,-1.4,0.8,-0.6,0.1,mooremi01,2003-04
Ryan Bowen,9.9,0.395,7.2,0.8,0.097,-2.1,1.8,-0.3,0.2,bowenry01,2003-04
Keith McLeod,8.1,0.436,15.7,0.2,0.028,-4.7,0.6,-4.1,-0.2,mcleoke01,2003-04
Kevin Willis,14.9,0.491,24.7,0.9,0.111,-3.4,1.5,-1.9,0.0,willike02,2003-04
Jumaine Jones,7.6,0.438,15.2,0.1,0.019,-2.9,-0.4,-3.4,-0.1,jonesju01,2003-04
John Wallace,11.6,0.486,23.9,0.3,0.039,-1.8,-0.8,-2.6,-0.1,wallajo01,2003-04
Mamadou N'Diaye,12.9,0.516,14.0,0.8,0.104,-3.9,-1.4,-5.3,-0.3,ndiayma02,2003-04
Mamadou N'Diaye,-8.1,0.0,12.5,0.0,-0.306,-16.4,-0.8,-17.2,0.0,ndiayma02,2003-04
Mamadou N'Diaye,13.3,0.521,14.1,0.8,0.112,-3.7,-1.4,-5.1,-0.3,ndiayma02,2003-04
Reece Gaines,6.1,0.356,14.3,-0.5,-0.065,-4.5,-1.6,-6.1,-0.4,gainere01,2003-04
Joel Przybilla,6.7,0.385,10.7,0.1,0.007,-6.0,-1.1,-7.1,-0.4,przybjo01,2003-04
Joel Przybilla,3.4,0.568,4.0,0.0,0.016,-5.6,0.2,-5.3,0.0,przybjo01,2003-04
Joel Przybilla,7.1,0.382,11.4,0.0,0.006,-6.0,-1.2,-7.3,-0.4,przybjo01,2003-04
Gerald Wallace,10.6,0.377,14.4,0.4,0.052,-2.5,-0.4,-3.0,-0.1,wallage01,2003-04
Raef LaFrentz,16.8,0.509,19.5,0.9,0.137,0.7,-0.2,0.5,0.2,lafrera01,2003-04
Roger Mason,7.7,0.446,18.7,0.1,0.008,-4.0,0.5,-3.5,-0.1,masonro01,2003-04
Roger Mason,-5.5,0.136,13.5,-0.2,-0.196,-11.0,-1.6,-12.5,-0.1,masonro01,2003-04
Roger Mason,9.7,0.481,19.5,0.2,0.039,-3.0,0.9,-2.1,0.0,masonro01,2003-04
Nikoloz Tskitishvili,7.1,0.393,21.7,-0.1,-0.012,-5.2,-1.4,-6.6,-0.4,tskitni01,2003-04
Dan Dickau,9.0,0.456,20.6,0.0,-0.003,-3.8,0.4,-3.4,-0.1,dickada01,2003-04
Dan Dickau,10.4,0.474,20.6,0.0,0.006,-3.6,0.3,-3.3,0.0,dickada01,2003-04
Dan Dickau,7.7,0.438,20.5,0.0,-0.011,-4.0,0.4,-3.6,-0.1,dickada01,2003-04
Britton Johnsen,2.6,0.318,12.5,-0.6,-0.096,-6.1,-1.7,-7.8,-0.4,johnsbr01,2003-04
DerMarr Johnson,11.5,0.511,20.5,0.4,0.069,-1.3,-0.6,-1.8,0.0,johnsde03,2003-04
Željko Rebrača,10.5,0.504,18.2,0.5,0.097,-4.5,0.6,-3.9,-0.1,rebraze01,2003-04
Željko Rebrača,9.6,0.498,16.7,0.5,0.115,-5.1,1.2,-3.9,-0.1,rebraze01,2003-04
Željko Rebrača,14.1,0.523,24.9,0.0,0.016,-2.1,-2.0,-4.0,0.0,rebraze01,2003-04
Jonathan Bender,15.7,0.584,27.8,0.5,0.087,-0.8,-0.7,-1.5,0.0,bendejo01,2003-04
Marcus Haislip,14.6,0.539,16.4,0.6,0.113,-0.8,-0.1,-0.9,0.1,haislma01,2003-04
Glen Rice,7.3,0.395,16.3,-0.1,-0.017,-3.1,-1.3,-4.4,-0.2,ricegl01,2003-04
Tremaine Fowlkes,6.5,0.393,12.2,0.4,0.068,-4.9,2.2,-2.7,0.0,fowlktr01,2003-04
Curtis Borchardt,7.9,0.454,14.8,0.1,0.026,-4.4,1.4,-3.0,-0.1,borchcu01,2003-04
Robert Archibald,5.6,0.343,10.7,0.2,0.039,-6.7,2.2,-4.5,-0.1,archiro01,2003-04
Robert Archibald,-5.1,0.266,21.7,0.0,-0.285,-11.1,-2.0,-13.2,0.0,archiro01,2003-04
Robert Archibald,20.6,0.347,32.6,0.0,-0.08,0.1,5.5,5.6,0.0,archiro01,2003-04
Robert Archibald,5.6,0.346,10.0,0.2,0.049,-6.7,2.3,-4.4,-0.1,archiro01,2003-04
Maciej Lampe,12.2,0.512,21.9,0.1,0.029,-2.8,-2.0,-4.8,-0.2,lampema01,2003-04
Robert Pack,8.0,0.448,15.1,0.1,0.028,-4.8,1.8,-3.0,-0.1,packro01,2003-04
Alonzo Mourning,13.3,0.558,20.9,0.6,0.14,-1.6,0.1,-1.4,0.0,mournal01,2003-04
Chris Jefferies,8.4,0.52,23.0,0.0,0.0,-3.7,-0.6,-4.3,-0.1,jeffech01,2003-04
Chris Jefferies,33.3,0.621,45.1,0.0,0.16,18.7,2.7,21.4,0.0,jeffech01,2003-04
Chris Jefferies,7.4,0.511,22.1,0.0,-0.007,-4.6,-0.8,-5.4,-0.2,jeffech01,2003-04
Chris Whitney,10.1,0.498,12.6,0.2,0.058,-0.5,0.1,-0.4,0.1,whitnch01,2003-04
Theron Smith,8.4,0.473,15.3,0.1,0.019,-3.0,-0.3,-3.3,-0.1,smithth01,2003-04
Ben Handlogten,17.1,0.577,18.6,0.6,0.168,-0.4,-1.6,-2.0,0.0,handlbe01,2003-04
Darrick Martin,6.1,0.388,21.4,0.0,-0.008,-5.0,-2.2,-7.2,-0.2,martida01,2003-04
Bimbo Coles,1.8,0.382,12.6,-0.1,-0.036,-7.8,-0.7,-8.5,-0.3,colesbi01,2003-04
Jabari Smith,9.2,0.406,23.1,0.0,-0.005,-5.4,-2.2,-7.7,-0.2,smithja01,2003-04
Tamar Slay,7.8,0.401,21.9,0.0,-0.004,-4.4,-0.7,-5.1,-0.1,slayta01,2003-04
Jamison Brewer,6.6,0.425,14.1,0.0,0.014,-3.3,1.8,-1.5,0.0,breweja01,2003-04
Darko Miličić,6.1,0.318,26.0,-0.2,-0.049,-11.6,1.2,-10.4,-0.3,milicda01,2003-04
Eddie Gill,13.2,0.558,17.1,0.3,0.091,-1.1,1.6,0.5,0.1,gilled01,2003-04
Dahntay Jones,2.5,0.311,20.4,-0.4,-0.114,-7.1,-0.6,-7.7,-0.2,jonesda02,2003-04
Torraye Braggs,9.5,0.522,15.8,0.2,0.07,-4.7,0.7,-4.0,-0.1,braggto01,2003-04
Torraye Braggs,9.8,0.511,16.4,0.2,0.066,-4.4,1.2,-3.3,0.0,braggto01,2003-04
Torraye Braggs,7.7,0.6,12.1,0.0,0.094,-6.7,-1.9,-8.6,0.0,braggto01,2003-04
Michael Stewart,4.2,0.472,5.1,0.2,0.057,-6.3,1.1,-5.2,-0.1,stewami01,2003-04
Michael Stewart,6.8,0.508,5.2,0.2,0.102,-5.8,2.7,-3.2,0.0,stewami01,2003-04
Michael Stewart,1.5,0.425,5.0,0.0,0.009,-6.9,-0.5,-7.4,-0.1,stewami01,2003-04
Mike Wilks,14.4,0.606,15.9,0.5,0.169,0.4,1.2,1.7,0.1,wilksmi01,2003-04
Rodney Buford,6.2,0.35,20.1,-0.2,-0.063,-5.2,-2.0,-7.2,-0.2,buforro01,2003-04
Omar Cook,4.7,0.259,12.6,-0.2,-0.068,-6.3,1.0,-5.4,-0.1,cookom01,2003-04
Adrian Griffin,4.5,0.278,8.2,0.1,0.031,-6.3,4.4,-1.9,0.0,griffad01,2003-04
Jamal Sampson,15.0,0.513,11.8,0.4,0.156,-1.1,-0.9,-2.0,0.0,sampsja01,2003-04
Wang Zhizhi,11.5,0.466,23.2,0.1,0.043,-3.3,-0.8,-4.1,-0.1,zhizhwa01,2003-04
Wang Zhizhi,28.7,0.725,13.6,0.1,0.39,4.9,1.9,6.8,0.0,zhizhwa01,2003-04
Wang Zhizhi,10.1,0.451,24.0,0.0,0.013,-4.0,-1.0,-5.1,-0.1,zhizhwa01,2003-04
Maurice Carter,5.8,0.479,21.7,0.0,-0.014,-4.8,-3.2,-8.0,-0.2,cartema01,2003-04
Maurice Carter,7.1,0.571,22.7,0.0,0.01,-5.5,-3.1,-8.6,-0.1,cartema01,2003-04
Maurice Carter,4.8,0.408,20.9,0.0,-0.035,-4.3,-3.3,-7.5,-0.1,cartema01,2003-04
Paul Grant,5.1,0.471,15.9,0.0,-0.015,-5.7,-1.5,-7.2,-0.1,grantpa01,2003-04
Michael Bradley,4.1,0.472,10.8,0.0,-0.015,-7.6,-2.3,-9.9,-0.2,bradlmi01,2003-04
Michael Bradley,1.3,0.387,8.8,0.0,-0.02,-9.3,0.7,-8.6,-0.1,bradlmi01,2003-04
Michael Bradley,5.8,0.5,12.1,0.0,-0.012,-6.5,-4.1,-10.7,-0.1,bradlmi01,2003-04
Jeff Trepagnier,2.3,0.308,21.3,-0.2,-0.122,-6.3,-3.6,-9.9,-0.2,trepaje01,2003-04
Mateen Cleaves,6.8,0.314,14.1,0.0,-0.024,-4.8,-0.3,-5.2,-0.1,cleavma01,2003-04
Desmond Penigar,12.9,0.538,18.2,0.1,0.049,-3.7,-1.2,-4.8,-0.1,penigde01,2003-04
Anthony Carter,0.3,0.297,26.0,-0.3,-0.176,-9.9,-1.0,-10.9,-0.2,cartean01,2003-04
Derrick Dial,11.6,0.412,17.1,0.1,0.035,-1.9,0.5,-1.5,0.0,dialde01,2003-04
Paul Shirley,4.6,0.432,17.3,-0.1,-0.083,-6.1,-3.1,-9.2,-0.2,shirlpa01,2003-04
Anthony Goldwire,8.8,0.379,14.1,0.1,0.042,-3.6,2.1,-1.5,0.0,goldwan01,2003-04
Anthony Goldwire,10.7,0.45,11.7,0.1,0.098,-1.8,2.6,0.8,0.0,goldwan01,2003-04
Anthony Goldwire,2.4,0.25,22.2,-0.1,-0.155,-9.7,0.3,-9.4,0.0,goldwan01,2003-04
Bryce Drew,4.5,0.311,16.0,-0.2,-0.095,-5.8,-1.7,-7.5,-0.1,drewbr01,2003-04
Hubert Davis,-2.3,0.168,8.9,-0.1,-0.062,-10.0,0.5,-9.5,-0.1,davishu01,2003-04
Hubert Davis,-7.7,0.0,6.1,-0.1,-0.11,-11.1,-0.5,-11.6,-0.1,davishu01,2003-04
Hubert Davis,0.0,0.202,10.1,0.0,-0.043,-9.5,0.9,-8.6,-0.1,davishu01,2003-04
Primož Brezec,9.7,0.489,22.7,0.1,0.04,-5.1,0.0,-5.1,-0.1,brezepr01,2003-04
Shane Heal,5.3,0.42,20.0,0.0,-0.006,-3.2,-0.4,-3.6,0.0,healsh01,2003-04
Matt Carroll,3.8,0.51,16.5,0.0,-0.033,-6.6,-1.5,-8.2,-0.1,carroma01,2003-04
Matt Carroll,6.2,0.547,13.7,0.0,0.011,-3.9,-2.7,-6.6,-0.1,carroma01,2003-04
Matt Carroll,-1.5,0.444,22.6,-0.1,-0.129,-12.5,1.0,-11.5,-0.1,carroma01,2003-04
Alan Henderson,18.2,0.508,17.8,0.2,0.109,3.1,-2.1,1.0,0.1,hendeal01,2003-04
Quincy Lewis,4.1,0.4,16.7,0.0,-0.018,-5.7,0.5,-5.2,-0.1,lewisqu01,2003-04
Cherokee Parks,7.0,0.475,10.5,0.1,0.043,-2.7,0.4,-2.3,0.0,parksch02,2003-04
Sean Lampley,21.6,0.672,20.7,0.2,0.189,3.8,-0.7,3.1,0.1,lamplse01,2003-04
Randy Livingston,1.7,0.316,15.4,-0.1,-0.11,-8.4,-1.1,-9.5,-0.1,livinra01,2003-04
Hiram Fuller,3.6,0.376,15.5,-0.1,-0.094,-7.3,-3.1,-10.5,-0.1,fullehi01,2003-04
Alton Ford,12.4,0.55,19.4,0.1,0.117,-2.6,1.9,-0.7,0.0,fordal02,2003-04
Mengke Bateer,7.2,0.571,10.9,0.1,0.09,-5.6,0.3,-5.3,0.0,bateeme01,2003-04
Tyrone Hill,8.2,0.666,10.8,0.1,0.123,-4.4,-0.8,-5.2,0.0,hillty01,2003-04
Dan Langhi,1.8,0.437,20.9,-0.1,-0.068,-8.7,-1.2,-9.9,-0.1,langhda01,2003-04
Dan Langhi,-2.1,0.436,24.1,0.0,-0.125,-15.8,-1.1,-16.9,-0.1,langhda01,2003-04
Dan Langhi,5.1,0.438,18.1,0.0,-0.019,-2.6,-1.3,-3.9,0.0,langhda01,2003-04
Kendrick Perkins,22.8,0.58,31.1,0.1,0.145,0.2,0.5,0.7,0.0,perkike01,2003-04
Tracy Murray,2.4,0.322,19.5,-0.1,-0.109,-5.1,-3.6,-8.7,-0.1,murratr01,2003-04
Troy Bell,-4.5,0.285,33.5,-0.2,-0.326,-13.0,-6.5,-19.6,-0.2,belltr01,2003-04
Bruno Šundov,3.5,0.435,21.3,0.0,-0.046,-9.1,-1.6,-10.7,-0.1,sundobr01,2003-04
Bruno Šundov,0.9,0.387,22.6,-0.1,-0.111,-10.6,-3.4,-14.0,-0.1,sundobr01,2003-04
Bruno Šundov,22.4,1.0,11.6,0.0,0.424,2.3,11.3,13.7,0.0,sundobr01,2003-04
Ndudi Ebi,9.3,0.412,27.6,0.0,-0.057,-6.6,0.4,-6.2,0.0,ebind01,2003-04
Desmond Ferguson,11.3,0.505,20.5,0.0,0.021,4.1,-2.7,1.4,0.0,fergude01,2003-04
Ime Udoka,6.7,0.372,22.1,0.0,-0.073,-6.7,1.7,-5.0,0.0,udokaim01,2003-04
Keon Clark,8.8,0.333,10.3,0.0,0.058,-2.1,1.2,-0.9,0.0,clarkke01,2003-04
Ruben Boumtje-Boumtje,3.4,0.34,10.7,0.0,-0.014,-4.4,-1.4,-5.8,0.0,boumtru01,2003-04
James Jones,4.9,0.354,17.9,0.0,0.01,-3.4,-0.5,-3.9,0.0,jonesja02,2003-04
Charles Oakley,8.1,0.521,18.4,0.1,0.147,-6.3,1.6,-4.7,0.0,oaklech01,2003-04
Josh Davis,2.1,0.46,14.7,0.0,-0.075,-8.1,-2.1,-10.2,0.0,davisjo02,2003-04
Rusty LaRue,3.1,0.515,16.5,-0.1,-0.117,-8.0,3.2,-4.7,0.0,larueru01,2003-04
Pat Garrity,0.5,0.333,6.2,0.0,-0.06,-5.1,-3.1,-8.2,0.0,garripa01,2003-04
Mark Pope,-9.0,0.41,11.9,-0.1,-0.172,-16.9,1.5,-15.4,-0.1,popema01,2003-04
Travis Outlaw,16.4,0.457,24.3,0.0,0.067,1.8,-0.3,1.4,0.0,outlatr01,2003-04
Kirk Penney,-7.2,0.25,23.5,-0.1,-0.326,-11.8,-3.2,-15.0,-0.1,penneki01,2003-04
Damone Brown,-4.3,0.138,32.8,-0.1,-0.345,-10.9,-4.7,-15.7,-0.1,brownda02,2003-04
Tierre Brown,-9.2,0.521,34.3,-0.2,-0.497,-13.0,-8.6,-21.6,-0.1,brownti01,2003-04
Cezary Trybański,-12.1,0.102,21.0,-0.1,-0.396,-20.9,-1.4,-22.3,-0.1,trybace01,2003-04
Cezary Trybański,-14.8,0.0,18.1,-0.1,-0.48,-22.8,-2.9,-25.7,0.0,trybace01,2003-04
Cezary Trybański,-6.6,0.174,26.7,0.0,-0.228,-17.1,1.7,-15.5,0.0,trybace01,2003-04
Alex Garcia,-4.7,0.19,31.6,-0.1,-0.319,-14.5,0.9,-13.6,0.0,garcial01,2003-04
Kaniel Dickens,23.1,0.902,19.3,0.0,0.18,2.0,-2.5,-0.5,0.0,dickeka01,2003-04
Jelani McCoy,-3.8,,3.7,0.0,-0.044,-11.4,-1.3,-12.7,0.0,mccoyje01,2003-04
Olden Polynice,-9.2,,14.8,-0.1,-0.394,-17.7,1.7,-16.0,0.0,polynol01,2003-04
Ryan Humphrey,-1.0,0.25,24.6,0.0,-0.217,-12.2,-2.3,-14.6,0.0,humphry01,2003-04
Dana Barros,17.8,0.773,16.0,0.1,0.256,-1.7,-4.7,-6.4,0.0,barroda01,2003-04
Popeye Jones,-7.8,0.0,9.2,0.0,-0.169,-9.8,-4.7,-14.5,0.0,jonespo01,2003-04
Jerome Beasley,5.9,0.333,28.2,0.0,-0.117,-1.8,-3.4,-5.2,0.0,beaslje01,2003-04
Leon Smith,21.7,0.5,23.1,0.0,0.201,5.7,-5.7,0.0,0.0,smithle01,2003-04
Slavko Vraneš,-20.4,0.0,15.8,0.0,-0.371,-19.8,-6.4,-26.2,0.0,vranesl01,2003-04
Allen Iverson,21.2,0.5,32.9,9.2,0.127,3.2,0.2,3.5,4.8,iversal01,2002-03
Kobe Bryant,26.2,0.55,32.9,14.9,0.21,6.3,0.7,7.1,7.7,bryanko01,2002-03
Shawn Marion,21.3,0.538,23.3,13.0,0.186,3.9,1.7,5.6,6.5,mariosh01,2002-03
Jalen Rose,14.9,0.508,27.4,3.6,0.052,0.9,-2.1,-1.2,0.7,roseja01,2002-03
Kevin Garnett,26.4,0.553,26.4,15.6,0.225,6.0,2.4,8.4,8.7,garneke01,2002-03
Jamal Mashburn,18.0,0.507,27.1,9.0,0.13,2.6,-0.4,2.2,3.5,mashbja01,2002-03
Steve Francis,20.6,0.541,26.1,11.1,0.16,3.4,0.3,3.8,4.8,francst01,2002-03
Stephon Marbury,20.1,0.52,27.7,9.6,0.142,3.7,-0.7,2.9,4.0,marbust01,2002-03
Antoine Walker,14.6,0.467,27.9,2.6,0.039,0.1,-0.6,-0.5,1.3,walkean02,2002-03
Antawn Jamison,19.0,0.542,24.5,8.5,0.126,2.8,-2.1,0.7,2.2,jamisan01,2002-03
Gary Payton,21.1,0.504,26.4,9.1,0.136,3.7,-0.6,3.1,4.1,paytoga01,2002-03
Gary Payton,21.4,0.495,27.1,6.2,0.14,4.0,0.1,4.1,3.2,paytoga01,2002-03
Gary Payton,20.5,0.523,25.0,2.9,0.128,3.3,-2.0,1.3,0.9,paytoga01,2002-03
Tim Duncan,26.9,0.564,28.0,16.5,0.248,5.0,2.5,7.6,7.7,duncati01,2002-03
Ricky Davis,16.1,0.485,27.1,3.0,0.046,1.0,-1.4,-0.3,1.3,davisri01,2002-03
Dirk Nowitzki,25.6,0.581,27.4,16.1,0.249,5.8,1.4,7.2,7.3,nowitdi01,2002-03
Allan Houston,17.7,0.563,27.0,7.2,0.111,2.9,-1.8,1.0,2.4,houstal01,2002-03
Eric Snow,15.6,0.546,16.8,8.4,0.13,0.4,0.3,0.7,2.1,snower01,2002-03
Paul Pierce,22.7,0.532,33.2,10.1,0.157,4.2,0.7,4.9,5.4,piercpa01,2002-03
Shareef Abdur-Rahim,19.9,0.566,24.2,9.7,0.151,2.3,-0.7,1.6,2.8,abdursh01,2002-03
Jason Terry,18.2,0.549,22.6,7.4,0.116,3.0,-1.2,1.8,3.0,terryja01,2002-03
Rashard Lewis,16.7,0.537,22.2,7.8,0.122,1.2,-0.5,0.7,2.1,lewisra02,2002-03
